,text,text_preprocessed,LEN,label,score,aff_lcs,aff_lcs_label
16,Osasco esa biges citii i' [[Bresel]].,Osasco esa biges citii i Bresel,6,18,44.292307692307695,0,18-0
6,Hobart esa citii i' [[Ostrielya]].,Hobart esa citii i Ostrielya,5,18,44.292307692307695,0,18-0
7,Estonya esa kuntrii i' [[Urup]].,Estonya esa kuntrii i Urup,5,7,43.70985155195682,2,7-2
22,Es loekaited betwiin [[Endya]] en Myanmar.,Es loekaited betwiin Endya en Myanmar,6,7,43.70985155195682,3,7-3
18,Pitkern cuisiin es t' whettles kulchur a' [[Pitkern Ailen]].,Pitkern cuisiin es t whettles kulchur a Pitkern_Ailen,8,7,43.70985155195682,1,7-1
0,Antigua a' Barbuda esa kuntrii i' [[North Merika]].,Antigua a Barbuda esa kuntrii i North_Merika,7,7,43.70985155195682,2,7-2
1,Suwałki esa citii i' [[Poeland]].,Suwałki esa citii i Poeland,5,7,43.70985155195682,4,7-4
2,Habr esa citii i' [[Frans]].,Habr esa citii i Frans,5,7,43.70985155195682,4,7-4
3,Es kapitel a' stait a' [[Wiktoreya]].,Es kapitel a stait a Wiktoreya,6,7,43.70985155195682,0,7-0
4,Burkina Faso esa kuntrii i' [[Afreka]].,Burkina Faso esa kuntrii i Afreka,6,7,43.70985155195682,2,7-2
5,T' [[pastor]] serfs a' tuu-iya term.,T pastor serfs a tuuiya term,6,7,43.70985155195682,3,7-3
6,Spain esa kuntrii i' [[Urup]].,Spain esa kuntrii i Urup,5,7,43.70985155195682,2,7-2
9,T' kapitel es [[Lisboa]].,T kapitel es Lisboa,4,7,43.70985155195682,0,7-0
8,Shii wos barn i' [[Hamburg]].,Shii wos barn i Hamburg,5,7,43.70985155195682,3,7-3
10,"Abel Askoena ([[Ieprel]] 1, 1988, [[Madrid]]; fuul naem esa Abel Askoena Markuus) esa wun [[Spanish]] akter.",Abel Askoena esa wun Spanish akter,6,7,43.70985155195682,3,7-3
11,"Numea (""[[French]]: Nouméa"") es t' kapitel a' [[Nyuu Kaledonya]].",Numea es t kapitel a Nyuu_Kaledonya,6,7,43.70985155195682,0,7-0
12,Kuntrii es neya [[Skotlund]] a' [[Waals]].,Kuntrii es neya Skotlund a Waals,6,7,43.70985155195682,3,7-3
17,Es kapitel a' [[Nuku'alofa]].,Es kapitel a Nukualofa,4,7,43.70985155195682,0,7-0
16,Beles esa kuntrii i' [[Sentril Merika]].,Beles esa kuntrii i Sentril_Merika,5,7,43.70985155195682,2,7-2
15,Es kapitel citii a' [[Athens]].,Es kapitel citii a Athens,5,7,43.70985155195682,0,7-0
14,Ai Mangareva esa [[ailen]] i t' [[Pesifik Oshen]].,Ai Mangareva esa ailen i t Pesifik Oshen,8,7,43.70985155195682,3,7-3
13,"Ardon esa toen i' [[Rusha]], a' populayshun a' 19,371 (2017).",Ardon esa toen i Rusha a populayshun a,8,7,43.70985155195682,3,7-3
19," (Doich: ""die Schweiz""; [[French]]: ""Suisse""; [[Italiian]]: ""Svizzera""; [[Roemaansh]]: ""Svizra"") esa kuntrii i' [[Urup]].",esa kuntrii i Urup,4,7,43.70985155195682,2,7-2
20,Lisboa es t' kaapitel citii o' [[Porchugal]].,Lisboa es t kaapitel citii o Porchugal,7,7,43.70985155195682,0,7-0
21,T' kapitel citii es [[Paris]].,T kapitel citii es Paris,5,7,43.70985155195682,0,7-0
24,Hi wos barn i' 1944 i' [[Blomberg]].,Hi wos barn i i Blomberg,6,7,43.70985155195682,3,7-3
29,Bulgeriya esa kuntrii i' [[Urup]].,Bulgeriya esa kuntrii i Urup,5,7,43.70985155195682,2,7-2
31,Gniezno esa citii i' [[Poeland]].,Gniezno esa citii i Poeland,5,7,43.70985155195682,4,7-4
32,Hungrii esa kuntrii i' [[Urup]].,Hungrii esa kuntrii i Urup,5,7,43.70985155195682,2,7-2
33,"Šiprage (Шипраге) esa village in [[Bosnya a' Hersegowina]], kuntrii i' [[Urup]].",Šiprage esa village in Bosnya_a_Hersegowina kuntrii i Urup,8,7,43.70985155195682,2,7-2
34,Iseland esa kuntrii i' [[Urup]].,Iseland esa kuntrii i Urup,5,7,43.70985155195682,2,7-2
35,A lyst o' koontriis i' [[Osheania]].,A lyst o koontriis i Osheania,6,7,43.70985155195682,3,7-3
36,[[Erabek]] es t' mien laenghwij o' t' kuntrii.,Erabek es t mien laenghwij o t kuntrii,8,7,43.70985155195682,3,7-3
37,"Harold Rowe Holbrook ([[Febyuweri]] 17, 1925 – Januari 23, 2021) es wun Merikan akter.",Harold Rowe Holbrook es wun Merikan akter,7,7,43.70985155195682,3,7-3
38,Singapur esa kuntrii i' Sowth Eist [[Asya]].,Singapur esa kuntrii i Sowth Eist Asya,7,7,43.70985155195682,2,7-2
28,T' kapitel citii es [[Madrid]].,T kapitel citii es Madrid,5,7,43.70985155195682,0,7-0
27,Budism staat esa i' [[Endya]].,Budism staat esa i Endya,5,7,43.70985155195682,3,7-3
26,Wiskonsiin esa Stait o' [[Yunitid Staits o' Merika]].,Wiskonsiin esa Stait o Yunitid_Staits_o_Merika,5,7,43.70985155195682,3,7-3
25,Riigaa es kapitel citii a' [[Latwya]].,Riigaa es kapitel citii a Latwya,6,7,43.70985155195682,0,7-0
23,Trinidad a' Tobago esa ailen kuntrii i' [[Etlantic Oshen]].,Trinidad a Tobago esa ailen kuntrii i Etlantic_Oshen,8,7,43.70985155195682,2,7-2
30,Finland esa kuntrii i' [[Urup]].,Finland esa kuntrii i Urup,5,7,43.70985155195682,2,7-2
17,"Kurow ([[Poelish]]: ""Kurów"") esa toen i' Poeland.",Kurow esa toen i Poeland,5,23,43.42424242424242,4,23-4
6,Angola esa kuntrii i' [[Afreka]].,Angola esa kuntrii i Afreka,5,23,43.42424242424242,1,23-1
31,T' kapitel an biges citii es [[Moskou]].,T kapitel an biges citii es Moskou,7,23,43.42424242424242,5,23-5
30,Sakreb es t' kapitel citii o' [[Kroaysha]].,Sakreb es t kapitel citii o Kroaysha,7,23,43.42424242424242,5,23-5
29,Sofia es t' kapitel citii a' [[Bulgeriya]].,Sofia es t kapitel citii a Bulgeriya,7,23,43.42424242424242,5,23-5
28,T' kapitel citii es [[Hanoi]].,T kapitel citii es Hanoi,5,23,43.42424242424242,5,23-5
27,Guatemala esa kuntrii i' [[Sentril Merika]].,Guatemala esa kuntrii i Sentril_Merika,5,23,43.42424242424242,1,23-1
26,Auramaik esa [[laenghwij]] i' t' [[Medl Eist]].,Auramaik esa laenghwij i t Medl Eist,7,23,43.42424242424242,4,23-4
25,Mauretania esa kuntrii i' [[Afreka]].,Mauretania esa kuntrii i Afreka,5,23,43.42424242424242,1,23-1
24,Nadi es t' therd biges citii i' [[Fiijii]].,Nadi es t therd biges citii i Fiijii,8,23,43.42424242424242,3,23-3
0,Afreka es t' sekan biges a' em kontenents (aafta [[Asya]]).,Afreka es t sekan biges a em kontenents,8,23,43.42424242424242,0,23-0
1,I' es t' biges non-kapitel citii i' [[Ostrielya]].,I es t biges nonkapitel citii i Ostrielya,8,23,43.42424242424242,3,23-3
2,"Seltchan (Chekyan: ""Sedlčany""; Doich: ""Seltschan"") esa citii i' Sentachekyan region a' [[Chekya]].",Seltchan esa citii i Sentachekyan region a Chekya,8,23,43.42424242424242,3,23-3
3, es a' kuntrii i' west [[Afreka]].,es a kuntrii i west Afreka,6,23,43.42424242424242,1,23-1
4," (Griinlandic: ""Kalaallit Nunaat"", [[Danish]]: ""Grønland"") es t' biges ailen i' t' world.",es t biges ailen i t world,7,23,43.42424242424242,4,23-4
5,T' kapitel сitii es [[Helsinki]].,T kapitel сitii es Helsinki,5,23,43.42424242424242,5,23-5
7,"Kataloniya (, es en ortonomus komyuunitii o' [[Spain]].",Kataloniya es en ortonomus komyuunitii o Spain,7,23,43.42424242424242,2,23-2
16,T' Ches es lojikal [[geiim]].,T Ches es lojikal geiim,5,23,43.42424242424242,4,23-4
32,Endonesya esa kuntrii i' [[Asya]] an [[Osheania]].,Endonesya esa kuntrii i Asya an Osheania,7,23,43.42424242424242,1,23-1
23,"Shuwash esa em laenghwii i' [[Shuwashya]], [[Rusha]].",Shuwash esa em laenghwii i Shuwashya Rusha,7,23,43.42424242424242,4,23-4
22, es t' ofishol [[kurencii]] a' [[Fiijii]].,es t ofishol kurencii a Fiijii,6,23,43.42424242424242,4,23-4
21,Cordoba esa kurencii i' [[Nicaragua]].,Cordoba esa kurencii i Nicaragua,5,23,43.42424242424242,4,23-4
20,Es oend b' [[Pitkern Ailen]].,Es oend b Pitkern_Ailen,4,23,43.42424242424242,4,23-4
19,T' kapitel citii es [[Wiktoreya]].,T kapitel citii es Wiktoreya,5,23,43.42424242424242,5,23-5
8,Saientifik methud esa mien methud a' [[saiens]].,Saientifik methud esa mien methud a saiens,7,23,43.42424242424242,4,23-4
18,[[Meksikoe Citii]] es t' kapitel o' Meksikoe.,Meksikoe_Citii es t kapitel o Meksikoe,6,23,43.42424242424242,5,23-5
10,T' kapitel citii es [[Skopie]].,T kapitel citii es Skopie,5,23,43.42424242424242,5,23-5
11,Rilijin esa ting wi' dem [[god]].,Rilijin esa ting wi dem god,6,23,43.42424242424242,4,23-4
12,Madrid es t' kapitel a' [[Spain]].,Madrid es t kapitel a Spain,6,23,43.42424242424242,5,23-5
13,Swiiden esa kuntrii i' [[Urup]].,Swiiden esa kuntrii i Urup,5,23,43.42424242424242,1,23-1
14, es t' sekan biges kuntri en [[Sowth Merika]].,es t sekan biges kuntri en Sowth_Merika,7,23,43.42424242424242,0,23-0
15,Snell es a [[Pitkern]] descendant.,Snell es a Pitkern descendant,5,23,43.42424242424242,4,23-4
9,Melban esa citii i' [[Ostrielya]].,Melban esa citii i Ostrielya,5,23,43.42424242424242,3,23-3
8,"[[Sowth Sudan]] esa t' kuntrii, gain't independens i' 2011.",Sowth_Sudan esa t kuntrii gaint independens i,7,4,43.39525691699605,2,4-2
14,Muskaat ( ) es t' kapitel citii o' [[Omaan]].,Muskaat es t kapitel citii o Omaan,7,4,43.39525691699605,3,4-3
13,Poelish esa em laenghwii i' [[Poeland]].,Poelish esa em laenghwii i Poeland,6,4,43.39525691699605,0,4-0
12,Yukrayn (Yukrayniian: Україна) esa kuntrii i' [[Urup]].,Yukrayn esa kuntrii i Urup,5,4,43.39525691699605,2,4-2
15,Sowth Merika esa [[kontenent]].,Sowth Merika esa kontenent,4,4,43.39525691699605,1,4-1
11,Harstad esa [[citii]] i' [[Norwaii]].,Harstad esa citii i Norwaii,5,4,43.39525691699605,0,4-0
17,Kosawo esa province o' [[Serbya]].,Kosawo esa province o Serbya,5,4,43.39525691699605,1,4-1
16,T' kapitel citii es [[Nuuk]].,T kapitel citii es Nuuk,5,4,43.39525691699605,3,4-3
18,[[Juba]] et t' kapitel.,Juba et t kapitel,4,4,43.39525691699605,3,4-3
19,Gambia esa kuntrii i' [[Afreka]].,Gambia esa kuntrii i Afreka,5,4,43.39525691699605,2,4-2
20, esa kuntrii i' Sowth Eist [[Asya]].,esa kuntrii i Sowth Eist Asya,6,4,43.39525691699605,2,4-2
21,Worsaaw esa kapitel citii a' [[Poeland]].,Worsaaw esa kapitel citii a Poeland,6,4,43.39525691699605,3,4-3
22,T' Wenezuelan tal' esa symbol o' [[Wenezuela]].,T Wenezuelan tal esa symbol o Wenezuela,7,4,43.39525691699605,1,4-1
9,[[Tallinn]] es t' kapitel.,Tallinn es t kapitel,4,4,43.39525691699605,3,4-3
10,"Orklan (Maori: ""Tāmaki-Makarau"", [[Inglish]]: ""Auckland"") es t' biges citii i' [[Nyuu Ziilan]].",Orklan es t biges citii i Nyuu_Ziilan,7,4,43.39525691699605,0,4-0
7, es a' kuntrii i' [[Afreka]].,es a kuntrii i Afreka,5,4,43.39525691699605,2,4-2
5,Erth orvit da [[san]].,Erth orvit da san,4,4,43.39525691699605,1,4-1
4,"bordas [[Bruunii]], [[Tailan]] an [[Endonesya]].",bordas Bruunii Tailan an Endonesya,5,4,43.39525691699605,1,4-1
3,"Andrew Garfield ([[Orgas]] 20, 1983) es wun Merikan akter.",Andrew Garfield es wun Merikan akter,6,4,43.39525691699605,1,4-1
2,WieluŇĄ (ňąv ≤…õlu…≤) esa citii i' [[Poeland]].,WieluŇĄ esa citii i Poeland,5,4,43.39525691699605,0,4-0
1,Ai Mo'orea esa [[ailen]] i t'[[Pesifik Oshen]].,Ai Moorea esa ailen i tPesifik Oshen,7,4,43.39525691699605,1,4-1
0,T' kapitel citii es [[Tunis]] (Tunisia).,T kapitel citii es Tunis,5,4,43.39525691699605,3,4-3
6,"""[[La]] Marcha [[Real]]"" — Anthem o' [[Spain]].",La Marcha Real — Anthem o Spain,7,4,43.39525691699605,1,4-1
4,"""Principal citiis: [[London]], [[Dublin]], [[Lisboa]]""",Principal citiis London Dublin Lisboa,5,14,43.345454545454544,3,14-3
0,Breselya ([[Porchuguees]]: Brasília) es t' kapitel o' [[Bresel]].,Breselya es t kapitel o Bresel,6,14,43.345454545454544,0,14-0
1,Norfuk Aileners es salan fram [[Norfuk Ailen]].,Norfuk Aileners es salan fram Norfuk_Ailen,6,14,43.345454545454544,1,14-1
2,Namibia esa kuntrii i' [[Afreka]].,Namibia esa kuntrii i Afreka,5,14,43.345454545454544,2,14-2
3,Western Sahara esa unrekogniis'd kuntrii i' [[Afreka]].,Western Sahara esa unrekogniisd kuntrii i Afreka,7,14,43.345454545454544,2,14-2
6,Curitiba esa biges citii i' Sowth [[Bresel]].,Curitiba esa biges citii i Sowth Bresel,7,14,43.345454545454544,3,14-3
5,Et es neer [[Shiina]] an [[Endya]].,Et es neer Shiina an Endya,6,14,43.345454545454544,0,14-0
7,Prishtina es t' kapitel a' [[Kosawo]].,Prishtina es t kapitel a Kosawo,6,14,43.345454545454544,0,14-0
8,Chinandega esa citii i' [[Nicaragua]].,Chinandega esa citii i Nicaragua,5,14,43.345454545454544,3,14-3
9,Esrail esa kuntrii i' t' [[Medl Eist]].,Esrail esa kuntrii i t Medl_Eist,6,14,43.345454545454544,2,14-2
10,"Kingdum Prussia (Doich: ""Königreich Preußen"") wos t' kuntrii i' [[Urup]].",Kingdum Prussia wos t kuntrii i Urup,7,14,43.345454545454544,2,14-2
6, esa ailen kuntrii i' [[Urup]].,esa ailen kuntrii i Urup,5,15,43.13405797101449,0,15-0
0,Mitholijii es a' les riil sort a' [[rilijin]].,Mitholijii es a les riil sort a rilijin,8,15,43.13405797101449,1,15-1
1,Ducie Ailen esa [[ailen]] i t' [[Pesifik Oshen]].,Ducie Ailen esa ailen i t Pesifik Oshen,8,15,43.13405797101449,3,15-3
2,"Lonseston ([[Inglish]]: ""Launceston"") es a citii en [[Tasmainya]].",Lonseston es a citii en Tasmainya,6,15,43.13405797101449,1,15-1
3,Somoto esa toen i' [[Nicaragua]].,Somoto esa toen i Nicaragua,5,15,43.13405797101449,1,15-1
4,Goran Vishnich (b. September 9 1972) es wun [[Kroaysha]]n akter.,Goran Vishnich es wun Kroayshan akter,6,15,43.13405797101449,1,15-1
5,"Ostrielya (from [[Leten]]: ""australis"" – sowth) esa t' letles [[kontenent]] i' [[Erth]].",Ostrielya esa t letles kontenent i Erth,7,15,43.13405797101449,1,15-1
7, esa kuntrii i' sowth [[Urup]].,esa kuntrii i sowth Urup,5,15,43.13405797101449,0,15-0
12, Atafu es t' kapitel o' [[Tokelau]].,Atafu es t kapitel o Tokelau,6,15,43.13405797101449,1,15-1
23,Port Morsbii es t' kepitel o' [[Papua Nyuu Gini]].,Port Morsbii es t kepitel o Papua_Nyuu_Gini,7,15,43.13405797101449,1,15-1
22,Dzhek esa village i' [[Eserbeyjan]].,Dzhek esa village i Eserbeyjan,5,15,43.13405797101449,1,15-1
21,[[Saint Kitts a' Nevis]] a karibiyen ailen kuntriis.,Saint_Kitts_a_Nevis a karibiyen ailen kuntriis,5,15,43.13405797101449,0,15-0
20,Et haufs maild [[winta]] an' woom [[sama]].,Et haufs maild winta an woom sama,7,15,43.13405797101449,1,15-1
19,"Ets kapitel citii es [[Prishtina]] (i' [[Elbanyan]]: ""Prishtinë"", i' [[Serbyan]]: ""Приштина"" or ""Priština"").",Ets kapitel citii es Prishtina,5,15,43.13405797101449,1,15-1
18,Meka esa emportan citii en [[Islem]].,Meka esa emportan citii en Islem,6,15,43.13405797101449,1,15-1
17,Faaroyean (føroyskt mál) esa ofishol laenghwij i' [[dem Faaro Ailen]] ([[Denmark]]).,Faaroyean esa ofishol laenghwij i dem_Faaro_Ailen,6,15,43.13405797101449,2,15-2
16,Ai Tahaa esa [[ailen]] i t' Pesifik Oshen.,Ai Tahaa esa ailen i t Pesifik Oshen,8,15,43.13405797101449,3,15-3
8,Ejiipt esa kuntrii i' [[Afreka]].,Ejiipt esa kuntrii i Afreka,5,15,43.13405797101449,0,15-0
14,[[Spanish]] es a popwular ofishol laenghwij tuu.,Spanish es a popwular ofishol laenghwij tuu,7,15,43.13405797101449,2,15-2
13,Libiia esa kuntrii i' [[Afreka]].,Libiia esa kuntrii i Afreka,5,15,43.13405797101449,0,15-0
15,"Konskowola ([[Poelish]]: ""Końskowola"", IPA: [kɔɲskɔ'vɔla]) esa toen i' [[Poeland]].",Konskowola esa toen i Poeland,5,15,43.13405797101449,1,15-1
10,Myuusikolojii esa [[saiens]] a' t' studehs a' [[myuusik]].,Myuusikolojii esa saiens a t studehs a myuusik,8,15,43.13405797101449,1,15-1
9,Kurencii esa unit a' [[mani]].,Kurencii esa unit a mani,5,15,43.13405797101449,1,15-1
11,Port Macquarie es a citii i' [[Nyuu Sauth Wiels]].,Port Macquarie es a citii i Nyuu_Sauth_Wiels,7,15,43.13405797101449,1,15-1
4,[[Porchuguees]] es t' offishel laenghwij.,Porchuguees es t offishel laenghwij,5,16,43.044444444444444,1,16-1
0,"Skots ([[Inglish]]: ""Scots"", Scots: ""Scots"", Skottish Gaelic: ""Albais"") es a laenghwij spokan i' [[Skotlund]].",Skots es a laenghwij spokan i Skotlund,7,16,43.044444444444444,1,16-1
2,Ethiopia esa kuntrii i' [[Afreka]].,Ethiopia esa kuntrii i Afreka,5,16,43.044444444444444,0,16-0
3,Zambia esa kuntrii i' sowth [[Afreka]].,Zambia esa kuntrii i sowth Afreka,6,16,43.044444444444444,0,16-0
1,Saint Lucia esa ailen kuntrii i' [[Etlantic Oshen]].,Saint Lucia esa ailen kuntrii i Etlantic_Oshen,7,16,43.044444444444444,0,16-0
5,Sam liw en [[Ostrielya]] an [[Nyuu Ziilan]].,Sam liw en Ostrielya an Nyuu Ziilan,7,16,43.044444444444444,1,16-1
6,Lena Belkina (27 [[Nowemba]] 1987) esa singer.,Lena Belkina esa singer,4,16,43.044444444444444,1,16-1
7,Niue esa alien kuntrii i' t' [[Pesifik Oshen]].,Niue esa alien kuntrii i t Pesifik_Oshen,7,16,43.044444444444444,0,16-0
8,"Alaska ([[Rushan]]: ""Аляска""; [[Inglish]]: ""Alaska"") es t' stait i' Yunitid Staits.",Alaska es t stait i Yunitid Staits,7,16,43.044444444444444,1,16-1
9,"stait loekaytid i' [[Osheania]], t' onlii Y.S.",stait loekaytid i Osheania t onlii YS,7,16,43.044444444444444,1,16-1
9,Lithyuanya esa kuntrii i' [[Urup]].,Lithyuanya esa kuntrii i Urup,5,3,43.036764705882355,3,3-3
16,T' kapitel citii o' Shuwashya es [[Cheboksary]].,T kapitel citii o Shuwashya es Cheboksary,7,3,43.036764705882355,1,3-1
15,"Alla Borisowna Pugachova (Ieprel 15, 1949, [[Moskou]]) esa wun [[Rushan]] singaa.",Alla Borisowna Pugachova esa wun Rushan singaa,7,3,43.036764705882355,5,3-5
14,Mozambique esa kuntrii i' [[Afreka]].,Mozambique esa kuntrii i Afreka,5,3,43.036764705882355,3,3-3
13,Moa es a extinct anamal from [[Nyuu Ziilan]].,Moa es a extinct anamal from Nyuu_Ziilan,7,3,43.036764705882355,2,3-2
12,Estronoma [[William Herschel]] wos barn i' Hannover.,Estronoma William_Herschel wos barn i Hannover,6,3,43.036764705882355,4,3-4
11,Yerevan es t' kapitel a' [[Aarmanya]].,Yerevan es t kapitel a Aarmanya,6,3,43.036764705882355,1,3-1
10,T' kapitel es [[Bamaakoe]].,T kapitel es Bamaakoe,4,3,43.036764705882355,1,3-1
8,Ba es a taun i' [[Fiijii]].,Ba es a taun i Fiijii,6,3,43.036764705882355,2,3-2
0,T' ailen es a' teritrii a' [[Chili]].,T ailen es a teritrii a Chili,7,3,43.036764705882355,2,3-2
6,T' Flag o' [[Niue]] wos edaptedi on 15 Oktoeba 1975.,T Flag o Niue wos edaptedi on Oktoeba,8,3,43.036764705882355,2,3-2
5,T' kapitel es [[Managua]].,T kapitel es Managua,4,3,43.036764705882355,1,3-1
4,"Brussels (, ; , ) es t' kapitel citii a' [[Beljum]].",Brussels es t kapitel citii a Beljum,7,3,43.036764705882355,1,3-1
3,"Ghent (Dutch: ""Gent"") es a citii i' [[Beljum]].",Ghent es a citii i Beljum,6,3,43.036764705882355,2,3-2
2,"Iista Ailen, (Rapa Nui i' t' loekl leanghwij) esa iistern [[Pesifik Oshen]] [[ailen]].",Iista Ailen esa iistern Pesifik_Oshen ailen,6,3,43.036764705882355,0,3-0
1,"Jesus (also Jesus o' Nasarith), esa biges figur i' [[kreschenitii]].",Jesus esa biges figur i kreschenitii,6,3,43.036764705882355,2,3-2
7,Mara esa toen i' [[Italii]].,Mara esa toen i Italii,5,3,43.036764705882355,2,3-2
24,Protestantism es a' sekt of [[Kreschenitii]].,Protestantism es a sekt of Kreschenitii,6,10,42.88095238095238,3,10-3
21,Ets t' 4th [[laenghwij]] of [[Switsaland]].,Ets t th laenghwij of Switsaland,6,10,42.88095238095238,3,10-3
22,Shuwashya esa fedrel subjekt (a' repablik) a' [[Rusha]].,Shuwashya esa fedrel subjekt a Rusha,6,10,42.88095238095238,1,10-1
23,[[Ngerulmud]] es t' kapitel citii o' [[Palau]].,Ngerulmud es t kapitel citii o Palau,7,10,42.88095238095238,4,10-4
19,Kolombiya es kuntrii i' [[Sowth Merika]].,Kolombiya es kuntrii i Sowth_Merika,5,10,42.88095238095238,0,10-0
25,Adoelf Hitlar (20 [[Ieprel]] 1889 — † 30 Ieprel 1945; ) wos t' Führer a' [[Doichland]].,Adoelf Hitlar wos t Führer a Doichland,7,10,42.88095238095238,3,10-3
26,Es kapitel citii a' [[Pirth]].,Es kapitel citii a Pirth,5,10,42.88095238095238,4,10-4
27,"Jason Bateman ([[Jaenyuweri]] 14, 1969) es wun Merikan akter.",Jason Bateman es wun Merikan akter,6,10,42.88095238095238,3,10-3
17,Dem tork en [[Eserbeyjani]].,Dem tork en Eserbeyjani,4,10,42.88095238095238,3,10-3
20,Hii wos barn i' [[Moskou]] i' 1958.,Hii wos barn i Moskou i,6,10,42.88095238095238,3,10-3
18,Botswana esa kuntrii i' [[Afreka]].,Botswana esa kuntrii i Afreka,5,10,42.88095238095238,0,10-0
13,Dey are t' dominant species o' [[Erth]],Dey are t dominant species o Erth,7,10,42.88095238095238,3,10-3
12,"Ratibooer ([[Poelish]]: ""Racibórz""; Doich: Ratibor) esa toen i' [[Poeland]].",Ratibooer esa toen i Poeland,5,10,42.88095238095238,1,10-1
1,"T' werd ""enetomii"" es from [[Inglish]] ""anatomy.""",T werd enetomii es from Inglish anatomy,7,10,42.88095238095238,3,10-3
2,"Es ner [[Airiland]], [[Skotlund]] a' [[Waals]].",Es ner Airiland Skotlund a Waals,6,10,42.88095238095238,3,10-3
3,"Bitwiin 1939 a' 1945, Worsaaw s' okupiid b' [[Doichland]].",Bitwiin a Worsaaw s okupiid b Doichland,7,10,42.88095238095238,3,10-3
4,Elbanya esa kuntrii i' [[Urup]].,Elbanya esa kuntrii i Urup,5,10,42.88095238095238,0,10-0
5,Bulgeriyan esa [[laenghwij]] i [[Bulgeriya]].,Bulgeriyan esa laenghwij i Bulgeriya,5,10,42.88095238095238,1,10-1
6,T' President es [[Vladimir Putin]].,T President es Vladimir_Putin,4,10,42.88095238095238,3,10-3
7,"Ardatov ([[Rushan]]: ""Ардатов""; Erzyan: ""Орданьбуе ош"") esa toen i' [[Rusha]].",Ardatov esa toen i Rusha,5,10,42.88095238095238,1,10-1
8,"Boards of Canada ([[Norfuk]]: ""Bods o' Kaneda)"" esa band i' [[Skotlund]].",Boards of Canada esa band i Skotlund,7,10,42.88095238095238,1,10-1
9,Labasa es a citii i' [[Fiijii]].,Labasa es a citii i Fiijii,6,10,42.88095238095238,4,10-4
10,Anna Netrebko (18 [[Septemba]] 1971) esa singer.,Anna Netrebko esa singer,4,10,42.88095238095238,1,10-1
11,"Ongdalen esa plaes, formaa munisipalitii i' [[Norwaii]].",Ongdalen esa plaes formaa munisipalitii i Norwaii,7,10,42.88095238095238,2,10-2
0,T' kapitel citii es [[Tbilisi]].,T kapitel citii es Tbilisi,5,10,42.88095238095238,4,10-4
14,El Salvador esa kuntrii i' [[Sentril Merika]].,El Salvador esa kuntrii i Sentril_Merika,6,10,42.88095238095238,0,10-0
15,Réunion Ailen esa ailen i t' [[Indien Oshen]].,Réunion Ailen esa ailen i t Indien_Oshen,7,10,42.88095238095238,1,10-1
16,"Wenezuela (ofisholi t' Bolivarian Repablik o' Wenezuela, [[Spanish]]: ""República Bolivariana de Venezuela"") esa kuntrii i' [[Sowth Merika]].",Wenezuela esa kuntrii i Sowth_Merika,5,10,42.88095238095238,0,10-0
8,T' kapitel citii es [[Numea]].,T kapitel citii es Numea,5,11,42.30555555555556,2,11-2
7,[[Sowth Afreka]] has 11 offishul laenghwijs.,Sowth_Afreka has offishul laenghwijs,4,11,42.30555555555556,0,11-0
6,Eerak esa kuntrii en [[Asya]].,Eerak esa kuntrii en Asya,5,11,42.30555555555556,2,11-2
5,Es kapitel o' t' stait a' [[Kwiinsland]].,Es kapitel o t stait a Kwiinsland,7,11,42.30555555555556,2,11-2
4,Gerhard Shroder wos a' chancellor a' [[Doichland]].,Gerhard Shroder wos a chancellor a Doichland,7,11,42.30555555555556,1,11-1
3,Serbyan esa major [[laenghwij]] a' [[Serbya]].,Serbyan esa major laenghwij a Serbya,6,11,42.30555555555556,0,11-0
2,"Josh Duhamel ([[Nowemba]] 14, 1972) es wun Merikan akter.",Josh Duhamel es wun Merikan akter,6,11,42.30555555555556,2,11-2
1,[[Yerevan]] es t' kapitel o' kuntrii.,Yerevan es t kapitel o kuntrii,6,11,42.30555555555556,2,11-2
0,T' kapitel citii es [[Manila]].,T kapitel citii es Manila,5,11,42.30555555555556,2,11-2
10,"Es neya [[Shiina]], [[Endya]], [[Eraan]] en [[Afganistaan]].",Es neya Shiina Endya Eraan en Afganistaan,7,0,42.29090909090909,3,0-3
0,God (or Gohd) esa hed figa o' dem [[rilijin]].,God esa hed figa o dem rilijin,7,0,42.29090909090909,0,0-0
9,Santi-ago esa kapitel a' [[Chili]].,Santiago esa kapitel a Chili,5,0,42.29090909090909,0,0-0
8,T' ailen es a' teritrii a' [[Iista Ailen]].,T ailen es a teritrii a Iista_Ailen,7,0,42.29090909090909,0,0-0
7, esa [[ailen]] kuntrii i t'Indien Oshun neya Madagaskaa.,esa ailen kuntrii i tIndien Oshun neya Madagaskaa,8,0,42.29090909090909,2,0-2
6,Benin esa kuntrii i' [[Afreka]].,Benin esa kuntrii i Afreka,5,0,42.29090909090909,0,0-0
5,Bochotnica ( : [b톖x톖t틛nit포sa]) esa toen i' [[Poeland]].,Bochotnica esa toen i Poeland,5,0,42.29090909090909,0,0-0
4,Kaus ar mammals from [[Urup]].,Kaus ar mammals from Urup,5,0,42.29090909090909,0,0-0
3,Aarmanyan esa laenghwij mein spoken i' [[Aarmanya]].,Aarmanyan esa laenghwij mein spoken i Aarmanya,7,0,42.29090909090909,1,0-1
2,T' kapitel es [[Breselya]].,T kapitel es Breselya,4,0,42.29090909090909,0,0-0
