,text,text_preprocessed,LEN,label,score,aff_lcs,aff_lcs_label
21,Joseph Saint-Rémy se yon istoryen [[ayisyen]]    Referans.,Joseph SaintRémy se yon istoryen ayisyen Referans,7,2,47.79679144385027,1,2-1
22,Obert se yon vil nan eta [[Nebraska]] .,Obert se yon vil nan eta Nebraska,7,2,47.79679144385027,3,2-3
23,"[[Pale]] byen, mal de pèsonalite yon moun.",Pale byen mal de pèsonalite yon moun,7,2,47.79679144385027,1,2-1
24,Peru se yon vil nan eta [[Nebraska]] .,Peru se yon vil nan eta Nebraska,7,2,47.79679144385027,3,2-3
25,Mas (senbòl : ) se katryèm [[planèt]] nan [[sistèm solè]].,Mas se katryèm planèt nan sistèm solè,7,2,47.79679144385027,2,2-2
28,"Li ekri nan kreyòl, [[panyòl]] ak [[franse]].",Li ekri nan kreyòl panyòl ak franse,7,2,47.79679144385027,2,2-2
27,George Gabriel Stokes se yon [[matematisyen]] britanik.,George Gabriel Stokes se yon matematisyen britanik,7,2,47.79679144385027,1,2-1
29,Polk se yon vil nan eta [[Nebraska]] .,Polk se yon vil nan eta Nebraska,7,2,47.79679144385027,3,2-3
30,Ong se yon vil nan eta [[Nebraska]] .,Ong se yon vil nan eta Nebraska,7,2,47.79679144385027,3,2-3
31,Davenport se yon vil nan eta [[Nebraska]] .,Davenport se yon vil nan eta Nebraska,7,2,47.79679144385027,3,2-3
32,Panaca se yon vil nan eta [[Nevada]] .,Panaca se yon vil nan eta Nevada,7,2,47.79679144385027,3,2-3
33,Malta se yon vil nan eta [[Montana]] .,Malta se yon vil nan eta Montana,7,2,47.79679144385027,3,2-3
19,"Sou 20 janvye, [[Kore disid]] rapòte premye ka li.",Sou janvye Kore_disid rapòte premye ka li,7,2,47.79679144385027,2,2-2
20,Lasante se bon kondisyon fizik pou [[lòm]].,Lasante se bon kondisyon fizik pou lòm,7,2,47.79679144385027,2,2-2
11,Zwazo se yon [[zannimo]] ki ka vole.,Zwazo se yon zannimo ki ka vole,7,2,47.79679144385027,1,2-1
18,Browning se yon vil nan eta [[Montana]] .,Browning se yon vil nan eta Montana,7,2,47.79679144385027,3,2-3
8,Li se papa Jean-Marie (mizisyen djaz) ak aktè [[Lambert Wilson]].,Li se papa JeanMarie ak aktè Lambert_Wilson,7,2,47.79679144385027,2,2-2
1,Li te marye avèk Amelina Santos [[Corrêa]].,Li te marye avèk Amelina Santos Corrêa,7,2,47.79679144385027,2,2-2
2,"Non syantifik li se ""Teramnus uncinatus [[Sw]]. """,Non syantifik li se Teramnus uncinatus Sw,7,2,47.79679144385027,0,2-0
17,Simone Duvalier se yon pèsonalite [[ayisyen]]    Referans.,Simone Duvalier se yon pèsonalite ayisyen Referans,7,2,47.79679144385027,1,2-1
3,Dodge se yon vil nan eta [[Nebraska]] .,Dodge se yon vil nan eta Nebraska,7,2,47.79679144385027,3,2-3
4,Ladesalinyèn se im nasyonal [[Ayiti]] depi lane 1904.,Ladesalinyèn se im nasyonal Ayiti depi lane,7,2,47.79679144385027,2,2-2
6,Crete se yon vil nan eta [[Nebraska]] .,Crete se yon vil nan eta Nebraska,7,2,47.79679144385027,3,2-3
7,"Non syantifik li se ""Macfadyena unguis-cati ([[L.) A.]]",Non syantifik li se Macfadyena unguiscati A,7,2,47.79679144385027,0,2-0
5,Li se dènye souverèn ofisyèl nan [[Ayiti]].,Li se dènye souverèn ofisyèl nan Ayiti,7,2,47.79679144385027,1,2-1
9,Wellfleet se yon vil nan eta [[Nebraska]] .,Wellfleet se yon vil nan eta Nebraska,7,2,47.79679144385027,3,2-3
10,[[Sa a]] se fè avèk oswa san anestezi.,Sa_a se fè avèk oswa san anestezi,7,2,47.79679144385027,2,2-2
12,Li te marye avèk aktris fransèz [[Françoise Giret]].,Li te marye avèk aktris fransèz Françoise_Giret,7,2,47.79679144385027,2,2-2
13,"[[Nan]] tèks naratif (ki rakonte), chanjman paragraf fèt pa :",Nan tèks naratif chanjman paragraf fèt pa,7,2,47.79679144385027,2,2-2
14,Pestèl se yon [[vil]] nan [[peyi]] [[Ayiti]].,Pestèl se yon vil nan peyi Ayiti,7,2,47.79679144385027,3,2-3
15,Se plu wo di [[lemonn]] ak 8 848 mèt.,Se plu wo di lemonn ak mèt,7,2,47.79679144385027,2,2-2
16,Li ap jwe nan gwoup sa : [[Tabou Combo]].,Li ap jwe nan gwoup sa Tabou_Combo,7,2,47.79679144385027,2,2-2
0,Kavayon se yon [[vil]] nan [[peyi]] [[Ayiti]].,Kavayon se yon vil nan peyi Ayiti,7,2,47.79679144385027,3,2-3
6,[[Komin]] sa a se nan [[awondisman]] Wanament.,Komin sa a se nan awondisman Wanament,7,6,47.64835164835165,3,6-3
0,Erik Christopher Zeeman se yon [[matematisyen]] britanik.,Erik Christopher Zeeman se yon matematisyen britanik,7,6,47.64835164835165,2,6-2
1,"L'île se voit baptiser par l'explorateur ""[[La Española]]"", (« [[L’Espagnole]] », dans le sens de : « [[L‛Île]] espagnole »).",Lîle se voit baptiser par lexplorateur La_Española,7,6,47.64835164835165,3,6-3
2,Christian August Hausen se yon [[matematisyen]] [[alman]].,Christian August Hausen se yon matematisyen alman,7,6,47.64835164835165,2,6-2
3,[[Leingue Ahytian ha]] Vèirby: aktion mound kh'apy' faêry [[manniguèth]],Leingue_Ahytian_ha Vèirby aktion mound khapy faêry manniguèth,7,6,47.64835164835165,0,6-0
4,Whitney se yon vil nan eta [[Nevada]] .,Whitney se yon vil nan eta Nevada,7,6,47.64835164835165,1,6-1
5,"Sou 5 [[mas]], premye ka a te konfime.",Sou mas premye ka a te konfime,7,6,47.64835164835165,3,6-3
12,"Jiskan 2014, li te nan pati politik [[Inite]].",Jiskan li te nan pati politik Inite,7,6,47.64835164835165,3,6-3
13,"[[Ana Brenda Contreras]], se yon aktris ak chantèz ameriken.",Ana_Brenda_Contreras se yon aktris ak chantèz ameriken,7,6,47.64835164835165,1,6-1
11,Imèn se ki gen rapò avèk [[lòm]].,Imèn se ki gen rapò avèk lòm,7,6,47.64835164835165,3,6-3
10,Gene Ward Smith se yon [[matematisyen]] [[ameriken]].,Gene Ward Smith se yon matematisyen ameriken,7,6,47.64835164835165,2,6-2
9,Emmanuel Dubourg te rive nan [[Kanada]] an 1974.,Emmanuel Dubourg te rive nan Kanada an,7,6,47.64835164835165,3,6-3
8,Kurów se yon [[komin]] nan [[peyi]] [[Polòy]].,Kurów se yon komin nan peyi Polòy,7,6,47.64835164835165,3,6-3
7,Logandale se yon vil nan eta [[Nevada]] .,Logandale se yon vil nan eta Nevada,7,6,47.64835164835165,1,6-1
25,"Yon absè se wouj, douloure, [[cho]], anfle.",Yon absè se wouj douloure cho anfle,7,5,47.53030303030303,3,5-3
32,Li resevwa dlo rivyè Bouyara ak [[rivyè Kano]].,Li resevwa dlo rivyè Bouyara ak rivyè_Kano,7,5,47.53030303030303,1,5-1
31,Upland se yon vil nan eta [[Nebraska]] .,Upland se yon vil nan eta Nebraska,7,5,47.53030303030303,0,5-0
30,Campbell se yon vil nan eta [[Nebraska]] .,Campbell se yon vil nan eta Nebraska,7,5,47.53030303030303,0,5-0
29,"Sou 5 jiyè, [[Ariel Henry]] te nonmen premye minis.",Sou jiyè Ariel_Henry te nonmen premye minis,7,5,47.53030303030303,1,5-1
28,The Carpenters se yon gwoup wok [[ameriken]].,The Carpenters se yon gwoup wok ameriken,7,5,47.53030303030303,3,5-3
27,Terry se yon vil nan eta [[Montana]] .,Terry se yon vil nan eta Montana,7,5,47.53030303030303,0,5-0
26,Po se yon [[veso]] pou pare manje.,Po se yon veso pou pare manje,7,5,47.53030303030303,3,5-3
19,Mesquite se yon vil nan eta [[Nevada]] .,Mesquite se yon vil nan eta Nevada,7,5,47.53030303030303,0,5-0
24,"Koke, pou moun nan Depatman [[Latibonit]] la.",Koke pou moun nan Depatman Latibonit la,7,5,47.53030303030303,3,5-3
11,Omaha se yon vil nan eta [[Nebraska]] .,Omaha se yon vil nan eta Nebraska,7,5,47.53030303030303,0,5-0
0," was yon [[fizisyen]] Neèlandè, nan peyi Peyi-ba .",was yon fizisyen Neèlandè nan peyi Peyiba,7,5,47.53030303030303,3,5-3
2,Hickman se yon vil nan eta [[Nebraska]] .,Hickman se yon vil nan eta Nebraska,7,5,47.53030303030303,0,5-0
3,Tekamah se yon vil nan eta [[Nebraska]] .,Tekamah se yon vil nan eta Nebraska,7,5,47.53030303030303,0,5-0
4,Burton se yon vil nan eta [[Nebraska]] .,Burton se yon vil nan eta Nebraska,7,5,47.53030303030303,0,5-0
5,"Non syantifik li se ""Entada gigas ([[L.]]) [[Fawc]].""",Non syantifik li se Entada gigas Fawc,7,5,47.53030303030303,3,5-3
6,Ou mèt reprezante yon grafèm avèk [[glif]].,Ou mèt reprezante yon grafèm avèk glif,7,5,47.53030303030303,3,5-3
7,Ely se yon vil nan eta [[Nevada]] .,Ely se yon vil nan eta Nevada,7,5,47.53030303030303,0,5-0
8,Anna Netrebko (ki fèt [[18 septanm]] 1971) se yon chantè lirik [[Ris]]-Otrichyen.,Anna Netrebko se yon chantè lirik RisOtrichyen,7,5,47.53030303030303,3,5-3
9,Piotrowice se yon [[vil]] nan lès [[Polòy]].,Piotrowice se yon vil nan lès Polòy,7,5,47.53030303030303,0,5-0
10,Carl de Boor se yon [[matematisyen]] [[ameriken]].,Carl de Boor se yon matematisyen ameriken,7,5,47.53030303030303,3,5-3
1,Fairmont se yon vil nan eta [[Nebraska]] .,Fairmont se yon vil nan eta Nebraska,7,5,47.53030303030303,0,5-0
12," se yon [[fizisyen]] italyen, nan peyi [[Itali]] .",se yon fizisyen italyen nan peyi Itali,7,5,47.53030303030303,3,5-3
14,Li ekri ouvraj konsène [[Ayiti]] ak [[Karayib]].,Li ekri ouvraj konsène Ayiti ak Karayib,7,5,47.53030303030303,1,5-1
15,Magnet se yon vil nan eta [[Nebraska]] .,Magnet se yon vil nan eta Nebraska,7,5,47.53030303030303,0,5-0
16,[[Bèf]] kapab yon mal oubyen yon femèl.,Bèf kapab yon mal oubyen yon femèl,7,5,47.53030303030303,3,5-3
17,"Estasyon an sitiye nan [[Osasco]], São Paulo.",Estasyon an sitiye nan Osasco São Paulo,7,5,47.53030303030303,1,5-1
18,Joseph Davilmar Théodore te yon [[prezidan]] [[Ayiti]].,Joseph Davilmar Théodore te yon prezidan Ayiti,7,5,47.53030303030303,3,5-3
23,Kowòdone [[Fò Rivyè]] yo ye :  Atak [[sou]] [[Fò Rivyè]].,Kowòdone Fò_Rivyè yo ye Atak sou Fò_Rivyè,7,5,47.53030303030303,1,5-1
20,Lis gwo vil [[Etazini]] : Relasyon ak [[Ayiti]].,Lis gwo vil Etazini Relasyon ak Ayiti,7,5,47.53030303030303,1,5-1
21,Sentòm [[yo ka]] misdiagnosed tankou sendwòm entesten chimerik.,Sentòm yo_ka misdiagnosed tankou sendwòm entesten chimerik,7,5,47.53030303030303,2,5-2
22,Shelby se yon vil nan eta [[Montana]] .,Shelby se yon vil nan eta Montana,7,5,47.53030303030303,0,5-0
13,Chantal se yon [[vil]] nan [[peyi]] [[Ayiti]].,Chantal se yon vil nan peyi Ayiti,7,5,47.53030303030303,0,5-0
15,Grant se yon vil nan eta [[Nebraska]] .,Grant se yon vil nan eta Nebraska,7,14,46.58245243128964,1,14-1
12,[[Roger Gaillard]] te rektè Inivèsite Eta nan [[Ayiti]].,Roger_Gaillard te rektè Inivèsite Eta nan Ayiti,7,14,46.58245243128964,3,14-3
13,"Non syantifik li se "" Agave antillarum [[Descourt]]. """,Non syantifik li se Agave antillarum Descourt,7,14,46.58245243128964,0,14-0
14,Jou se yon pati [[figi]] a. Etimoloji.,Jou se yon pati figi a Etimoloji,7,14,46.58245243128964,2,14-2
19,"Non syantifik li se ""Spatodea campanulata [[Beauv]]. """,Non syantifik li se Spatodea campanulata Beauv,7,14,46.58245243128964,0,14-0
16,"J. Perry te grandi nan Pòtoprens, [[Ayiti]] .",J Perry te grandi nan Pòtoprens Ayiti,7,14,46.58245243128964,3,14-3
17,VietJet Air se yon avyon nan [[Vyetnam]].,VietJet Air se yon avyon nan Vyetnam,7,14,46.58245243128964,2,14-2
18,  Katalòy se yon [[kominote otonòm]] nan peyi [[Espay]].,Katalòy se yon kominote_otonòm nan peyi Espay,7,14,46.58245243128964,2,14-2
10,Anselmo se yon vil nan eta [[Nebraska]] .,Anselmo se yon vil nan eta Nebraska,7,14,46.58245243128964,1,14-1
11,Rulo se yon vil nan eta [[Nebraska]] .,Rulo se yon vil nan eta Nebraska,7,14,46.58245243128964,1,14-1
4,Broadview se yon vil nan eta [[Montana]] .,Broadview se yon vil nan eta Montana,7,14,46.58245243128964,1,14-1
9,"Ofisyèlman kòm chèf [[Sen Domeng]], li dekouraje li.",Ofisyèlman kòm chèf Sen_Domeng li dekouraje li,7,14,46.58245243128964,3,14-3
8,Li mouri [[8 jen]] 2021 nan Mibalè ([[Ayiti]]) akòz Covid-19.,Li mouri _jen nan Mibalè akòz Covid,7,14,46.58245243128964,3,14-3
7,Łobez se yon [[vil]] nan lès [[Polòy]].,Łobez se yon vil nan lès Polòy,7,14,46.58245243128964,2,14-2
6,Li marye avèk aktris ak chantèz [[Litzy]].,Li marye avèk aktris ak chantèz Litzy,7,14,46.58245243128964,3,14-3
5,Avoca se yon vil nan eta [[Nebraska]] .,Avoca se yon vil nan eta Nebraska,7,14,46.58245243128964,1,14-1
3,"Non syantifik li se ""Eugenia æruginea [[DC]].""",Non syantifik li se Eugenia æruginea DC,7,14,46.58245243128964,0,14-0
2,Petyonvil se yon [[vil]] nan [[peyi]] [[Ayiti]].,Petyonvil se yon vil nan peyi Ayiti,7,14,46.58245243128964,1,14-1
1,YELE pou [[Ayiti]] Pwogram YELE pou AYITI,YELE pou Ayiti Pwogram YELE pou AYITI,7,14,46.58245243128964,3,14-3
0,Oswa [[Ayiti panyòl]] sou zile Ayiti a. Istwa.,Oswa Ayiti_panyòl sou zile Ayiti a Istwa,7,14,46.58245243128964,3,14-3
22,Pierre-Richard Prosper se yon pèsonalite [[ayisyen]]    Referans.,PierreRichard Prosper se yon pèsonalite ayisyen Referans,7,14,46.58245243128964,4,14-4
20,Kiyè se yon [[zouti]] pou manje lasoup.,Kiyè se yon zouti pou manje lasoup,7,14,46.58245243128964,2,14-2
21,"Michelet se yon [[atis]], yon [[pent]] [[ayisyen]].",Michelet se yon atis yon pent ayisyen,7,14,46.58245243128964,2,14-2
39,[[Aristide]] te kite prezidans lan an fevriye 1996.,Aristide te kite prezidans lan an fevriye,7,14,46.58245243128964,3,14-3
33,Sekouris se yon moun ki bay [[sekou]].,Sekouris se yon moun ki bay sekou,7,14,46.58245243128964,2,14-2
23,Arthur Harold Stone se yon [[matematisyen]] britanik.,Arthur Harold Stone se yon matematisyen britanik,7,14,46.58245243128964,2,14-2
43,Sutton se yon vil nan eta [[Nebraska]] .,Sutton se yon vil nan eta Nebraska,7,14,46.58245243128964,1,14-1
42,"Histologically, sewòm adenocarcinomas [[gen]] psammoma kò yo.",Histologically sewòm adenocarcinomas gen psammoma kò yo,7,14,46.58245243128964,3,14-3
41,Marlie Casseus se yon pèsonalite [[ayisyen]]    Referans.,Marlie Casseus se yon pèsonalite ayisyen Referans,7,14,46.58245243128964,4,14-4
40,"[[Henri-Joseph Koumba Bididi]] se yon reyalizatè, senaris ak pwodiktè.",HenriJoseph_Koumba_Bididi se yon reyalizatè senaris ak pwodiktè,7,14,46.58245243128964,2,14-2
38,"René Depestre (ki fèt [[29 out]] 1926) se yon powèt, ekriven [[ayisyen]].",René Depestre se yon powèt ekriven ayisyen,7,14,46.58245243128964,2,14-2
37,"Premye [[projè]] mizikal li rele ""Mwen Popilè"".",Premye projè mizikal li rele Mwen Popilè,7,14,46.58245243128964,3,14-3
36,"Huntington se dezyèm vil nan [[Vijini de Lwès]], Ozetazini.",Huntington se dezyèm vil nan Vijini_de_Lwès Ozetazini,7,14,46.58245243128964,2,14-2
34,Gretna se yon vil nan eta [[Nebraska]] .,Gretna se yon vil nan eta Nebraska,7,14,46.58245243128964,1,14-1
35,"Papa li, [[Henri Guybet]] se yon aktè tou.",Papa li Henri_Guybet se yon aktè tou,7,14,46.58245243128964,2,14-2
32,Denton se yon vil nan eta [[Nebraska]] .,Denton se yon vil nan eta Nebraska,7,14,46.58245243128964,1,14-1
31,Stamford se yon vil nan eta [[Nebraska]] .,Stamford se yon vil nan eta Nebraska,7,14,46.58245243128964,1,14-1
30,Kastri se [[kapital]] nan peyi [[Sent Lisi]].,Kastri se kapital nan peyi Sent Lisi,7,14,46.58245243128964,2,14-2
29,Howard Percy Robertson se yon [[matematisyen]] [[ameriken]].,Howard Percy Robertson se yon matematisyen ameriken,7,14,46.58245243128964,2,14-2
28,Saronville se yon vil nan eta [[Nebraska]] .,Saronville se yon vil nan eta Nebraska,7,14,46.58245243128964,1,14-1
27,Lorton se yon vil nan eta [[Nebraska]] .,Lorton se yon vil nan eta Nebraska,7,14,46.58245243128964,1,14-1
26,Gouvènman [[Ariel Henry]] te [[gouvènman]] [[Ayiti]] depi 20 jiyè 2021.,Gouvènman Ariel_Henry te gouvènman Ayiti depi jiyè,7,14,46.58245243128964,3,14-3
25,Papillion se yon vil nan eta [[Nebraska]] .,Papillion se yon vil nan eta Nebraska,7,14,46.58245243128964,1,14-1
24,Stratton se yon vil nan eta [[Nebraska]] .,Stratton se yon vil nan eta Nebraska,7,14,46.58245243128964,1,14-1
6,"Mompoint se yon [[atis]], yon [[pent]] [[ayisyen]].",Mompoint se yon atis yon pent ayisyen,7,3,46.55270655270655,2,3-2
11,Oconto se yon vil nan eta [[Nebraska]] .,Oconto se yon vil nan eta Nebraska,7,3,46.55270655270655,1,3-1
10,"Nan lane 2005, li ale viv nan [[Kanada]].",Nan lane li ale viv nan Kanada,7,3,46.55270655270655,3,3-3
9,Frankétienne te ekri tou nan lang [[kreyòl ayisyen]].,Frankétienne te ekri tou nan lang kreyòl_ayisyen,7,3,46.55270655270655,3,3-3
8,"Jules se yon [[atis]], yon [[pent]] [[ayisyen]].",Jules se yon atis yon pent ayisyen,7,3,46.55270655270655,2,3-2
7,Constantine II (2 [[jen]] 1940) li te yon wa Greek.,Constantine II li te yon wa Greek,7,3,46.55270655270655,5,3-5
0,[[Komin]] sa a se nan [[awondisman]] Podpè.,Komin sa a se nan awondisman Podpè,7,3,46.55270655270655,0,3-0
5,"Non syantifik li se ""Ceratosanthes palmata ([[L.]]) [[Urb]].""",Non syantifik li se Ceratosanthes palmata Urb,7,3,46.55270655270655,4,3-4
4,Ponca se yon vil nan eta [[Nebraska]] .,Ponca se yon vil nan eta Nebraska,7,3,46.55270655270655,1,3-1
3,Akonpaye ak lòt pisans piblik ann [[Ayiti]].,Akonpaye ak lòt pisans piblik ann Ayiti,7,3,46.55270655270655,3,3-3
2,[[Komin]] sa a se nan [[awondisman]] Plezans.,Komin sa a se nan awondisman Plezans,7,3,46.55270655270655,0,3-0
13,Gonayiv se yon [[vil]] nan [[peyi]] [[Ayiti]].,Gonayiv se yon vil nan peyi Ayiti,7,3,46.55270655270655,1,3-1
12,Li se manman [[Louis Garrel]] ak [[Esther Garrel]].,Li se manman Louis_Garrel ak Esther Garrel,7,3,46.55270655270655,3,3-3
24,Chung Tao Yang se yon [[matematisyen]] [[ameriken]].,Chung Tao Yang se yon matematisyen ameriken,7,3,46.55270655270655,5,3-5
14,Li se loreya Pri [[Nobèl]] Fizik an 1947.,Li se loreya Pri Nobèl Fizik an,7,3,46.55270655270655,3,3-3
15," (fet 1948, [[Matinik]]) se yon ekriven, jounalis ak ansègnan antilyè.",se yon ekriven jounalis ak ansègnan antilyè,7,3,46.55270655270655,5,3-5
16,Rubirosa se yon wèbseri pwodui pa [[Manolo Cardona]].,Rubirosa se yon wèbseri pwodui pa Manolo_Cardona,7,3,46.55270655270655,5,3-5
17,Ohiowa se yon vil nan eta [[Nebraska]] .,Ohiowa se yon vil nan eta Nebraska,7,3,46.55270655270655,1,3-1
18,Forsyth se yon vil nan eta [[Montana]] .,Forsyth se yon vil nan eta Montana,7,3,46.55270655270655,1,3-1
19,"Non syantifik li se ""Hyptis suaveolens ([[L.]]) [[Poit]]. """,Non syantifik li se Hyptis suaveolens Poit,7,3,46.55270655270655,4,3-4
20,Jarbidge se yon vil nan eta [[Nevada]] .,Jarbidge se yon vil nan eta Nevada,7,3,46.55270655270655,1,3-1
21,Sentòm [[yo ka]] varye ki baze sou subtip.,Sentòm yo_ka varye ki baze sou subtip,7,3,46.55270655270655,3,3-3
22,"Jou [[Tijan]] se lendi, mèkredi ak samdi.",Jou Tijan se lendi mèkredi ak samdi,7,3,46.55270655270655,3,3-3
23,Hildreth se yon vil nan eta [[Nebraska]] .,Hildreth se yon vil nan eta Nebraska,7,3,46.55270655270655,1,3-1
25,"Non syantifik li se ""Hibiscus esculentus [[L.]]""",Non syantifik li se Hibiscus esculentus L,7,3,46.55270655270655,4,3-4
1,Li Kap se [[kapital]] peyi Afrik disid.,Li Kap se kapital peyi Afrik disid,7,3,46.55270655270655,3,3-3
26,"Nan [[dwa]], lwa (nan [[laten]] ""lex, legis"", ki vle di ""lwa"") se yon règ jiridik.",Nan dwa lwa se yon règ jiridik,7,3,46.55270655270655,5,3-5
90,"Non syantifik li se ""Mucuna urens ([[L.]]) [[DC]].""",Non syantifik li se Mucuna urens DC,7,0,46.31769115442279,7,0-7
50,Valentine se yon vil nan eta [[Nebraska]] .,Valentine se yon vil nan eta Nebraska,7,0,46.31769115442279,6,0-6
36,Depatman Sant [[divize]] nan 4 awondisman ak 12 komin :,Depatman Sant divize nan awondisman ak komin,7,0,46.31769115442279,4,0-4
37," (ki fèt [[4 fevriye]] 1896, ki mò [[31 mas]] 1997) se yon [[fizisyen]] [[alman]], nan peyi [[Almay]].",se yon fizisyen alman nan peyi Almay,7,0,46.31769115442279,0,0-0
38,Wausa se yon vil nan eta [[Nebraska]] .,Wausa se yon vil nan eta Nebraska,7,0,46.31769115442279,6,0-6
39,Li sitiye nan [[komin]] [[Campo de Gómara]].,Li sitiye nan komin Campo de Gómara,7,0,46.31769115442279,4,0-4
40,Elsie se yon vil nan eta [[Nebraska]] .,Elsie se yon vil nan eta Nebraska,7,0,46.31769115442279,6,0-6
41,Crawford se yon vil nan eta [[Nebraska]] .,Crawford se yon vil nan eta Nebraska,7,0,46.31769115442279,6,0-6
42,Theodat bay kou sou [[Amerik]] Latin tou.,Theodat bay kou sou Amerik Latin tou,7,0,46.31769115442279,3,0-3
43,Chapman se yon vil nan eta [[Nebraska]] .,Chapman se yon vil nan eta Nebraska,7,0,46.31769115442279,6,0-6
44,"Merelus se yon [[atis]], yon [[pent]] [[ayisyen]].",Merelus se yon atis yon pent ayisyen,7,0,46.31769115442279,2,0-2
45,August Leopold Crelle se yon [[matematisyen]] [[alman]].,August Leopold Crelle se yon matematisyen alman,7,0,46.31769115442279,1,0-1
46,"Li ap jwe mizik sa : [[Mizik rasin]], Siwèl.",Li ap jwe mizik sa Mizik_rasin Siwèl,7,0,46.31769115442279,3,0-3
47,Adams se yon vil nan eta [[Nebraska]] .,Adams se yon vil nan eta Nebraska,7,0,46.31769115442279,6,0-6
48,"[[Dj R'AN]] se yon [[DJ]], atis, mizisyen franse (reggaeton, urban, R&amp;B)",Dj_RAN se yon DJ atis mizisyen franse,7,0,46.31769115442279,0,0-0
49,Ekivalan ameriken an se [[mask]] pwoteksyon N95.,Ekivalan ameriken an se mask pwoteksyon N,7,0,46.31769115442279,3,0-3
51,[[Merilann]] se 19yèm pi popile eta ozetazini.,Merilann se yèm pi popile eta ozetazini,7,0,46.31769115442279,3,0-3
34,Winside se yon vil nan eta [[Nebraska]] .,Winside se yon vil nan eta Nebraska,7,0,46.31769115442279,6,0-6
52,Bruno de Finetti se yon [[matematisyen]] italyen.,Bruno de Finetti se yon matematisyen italyen,7,0,46.31769115442279,1,0-1
53,Niobrara se yon vil nan eta [[Nebraska]] .,Niobrara se yon vil nan eta Nebraska,7,0,46.31769115442279,6,0-6
54,"Non syantifik li se ""Oxandra lanceolata [[Baill]]. """,Non syantifik li se Oxandra lanceolata Baill,7,0,46.31769115442279,7,0-7
55,Li ekspoze kèk [[foto]] sou sitwèb li.,Li ekspoze kèk foto sou sitwèb li,7,0,46.31769115442279,3,0-3
56,Wisner se yon vil nan eta [[Nebraska]] .,Wisner se yon vil nan eta Nebraska,7,0,46.31769115442279,6,0-6
57,Gerard Alphonse se yon pèsonalite [[ayisyen]]    Referans.,Gerard Alphonse se yon pèsonalite ayisyen Referans,7,0,46.31769115442279,0,0-0
58,Chanmchanm nan se tankou yon [[poud]] mayi.,Chanmchanm nan se tankou yon poud mayi,7,0,46.31769115442279,4,0-4
59,Albion se yon vil nan eta [[Nebraska]] .,Albion se yon vil nan eta Nebraska,7,0,46.31769115442279,6,0-6
91,Goldfield se yon vil nan eta [[Nevada]] .,Goldfield se yon vil nan eta Nevada,7,0,46.31769115442279,5,0-5
61,Marquette se yon vil nan eta [[Nebraska]] .,Marquette se yon vil nan eta Nebraska,7,0,46.31769115442279,6,0-6
62,Gerald Jay Sussman se yon [[matematisyen]] [[ameriken]].,Gerald Jay Sussman se yon matematisyen ameriken,7,0,46.31769115442279,1,0-1
63,Geraldine se yon vil nan eta [[Montana]] .,Geraldine se yon vil nan eta Montana,7,0,46.31769115442279,5,0-5
64,Preston se yon vil nan eta [[Nebraska]] .,Preston se yon vil nan eta Nebraska,7,0,46.31769115442279,6,0-6
65,Pioche se yon vil nan eta [[Nevada]] .,Pioche se yon vil nan eta Nevada,7,0,46.31769115442279,5,0-5
35,Hendrik Wade Bode se yon [[matematisyen]] [[ameriken]].,Hendrik Wade Bode se yon matematisyen ameriken,7,0,46.31769115442279,1,0-1
33,  Canaries se yon [[kominote otonòm]] nan peyi [[Espay]].,Canaries se yon kominote_otonòm nan peyi Espay,7,0,46.31769115442279,0,0-0
67,Propriyetè se yon moun ki posede [[propriyete]].,Propriyetè se yon moun ki posede propriyete,7,0,46.31769115442279,0,0-0
16,Gabbs se yon vil nan eta [[Nevada]] .,Gabbs se yon vil nan eta Nevada,7,0,46.31769115442279,5,0-5
2,Oakdale se yon vil nan eta [[Nebraska]] .,Oakdale se yon vil nan eta Nebraska,7,0,46.31769115442279,6,0-6
3,Konpozisyon gouvènman an te anonse sou [[6 septanm]].,Konpozisyon gouvènman an te anonse sou _septanm,7,0,46.31769115442279,3,0-3
4,Jeneral Geffrard nan [[plas]] li kòm Prezidan.,Jeneral Geffrard nan plas li kòm Prezidan,7,0,46.31769115442279,4,0-4
5," se yon [[fizisyen]] [[franse]], nan peyi [[Frans]] .",se yon fizisyen franse nan peyi Frans,7,0,46.31769115442279,0,0-0
6,Kanadyen se ki soti nan peyi [[Kanada]].,Kanadyen se ki soti nan peyi Kanada,7,0,46.31769115442279,4,0-4
7," se yon [[fizisyen]] ostralyen, nan peyi [[Ostrali]] .",se yon fizisyen ostralyen nan peyi Ostrali,7,0,46.31769115442279,0,0-0
8,"[[Nan]] komin [[Fondènèg]], jou fèt se : [[Espò]].",Nan komin Fondènèg jou fèt se Espò,7,0,46.31769115442279,4,0-4
9,Wilber se yon vil nan eta [[Nebraska]] .,Wilber se yon vil nan eta Nebraska,7,0,46.31769115442279,6,0-6
10,Center se yon vil nan eta [[Nebraska]] .,Center se yon vil nan eta Nebraska,7,0,46.31769115442279,6,0-6
11,"Tissaint se yon [[atis]], yon [[pent]] [[ayisyen]].",Tissaint se yon atis yon pent ayisyen,7,0,46.31769115442279,2,0-2
12,"Li gen yon pitit fi, [[Lola Doillon]] (reyalizatris) an 1975.",Li gen yon pitit fi Lola_Doillon an,7,0,46.31769115442279,3,0-3
