,text,text_preprocessed,LEN,label,score,aff_lcs,aff_lcs_label
3,"Elpidio Rivera Quirino (Nacimiento: 16 de Noviembre, 1890 na [[Vigan]] y Muerto: 29 de Febrero, 1956 na Quezon City), el aca-6 Presidente de Filipinas.",Elpidio Rivera Quirino el aca Presidente de Filipinas,8,34,39.68571428571428,1,34-1
4,Entre estas escuelas es [[universidad de la universidad de [[Filipinas]] [[Cebú]]]] ([[U.P.,Entre estas escuelas es universidad_de_la_universidad_de_Filipinas Cebú UP,7,34,39.68571428571428,0,34-0
13,―Conmigo no ta debí [[nada]]!,―Conmigo no ta debí nada,5,34,39.68571428571428,1,34-1
6,Edward Moss (ta nacida el 11 de July de [[1977]]) es una actor es estadounidense.,Edward Moss es una actor es estadounidense,7,34,39.68571428571428,1,34-1
7,Su superficie es de [[24 km²]].,Su superficie es de _km²,5,34,39.68571428571428,1,34-1
8,"Imelda Remedios Visitación Trinidad Romuáldez-Marcos (Nacimiento: [[Manila]], 2 de Julyo, 1929).",Imelda Remedios Visitación Trinidad RomuáldezMarcos,5,34,39.68571428571428,2,34-2
9,Dale kanamon el [[pan]] para cada dia.,Dale kanamon el pan para cada dia,7,34,39.68571428571428,1,34-1
10,"Benigno Simeon ""Ninoy"" Aquino, Jr. (Nacimiento: [[Tarlac]], 27 de Noviembre, 1932 - Muerte: [[Manila]], 21 de Agosto, 1983).",Benigno Simeon Ninoy Aquino Jr,5,34,39.68571428571428,1,34-1
11,"Jorge Mario Bergoglio (ta nacido el 17 de Decembre de 1936, Buenos Aires, [[Argentina]]) es el papa católica, Papa Francisco.",Jorge Mario Bergoglio es el papa católica Papa Francisco,9,34,39.68571428571428,3,34-3
12,"Intra illes, maxima clares fuerunt [[Gomburza]], et Jose Rizal.",Intra illes maxima clares fuerunt Gomburza et Jose Rizal,9,34,39.68571428571428,4,34-4
14,Su sede se encuentra en [[Nueva York]].,Su sede se encuentra en Nueva_York,6,34,39.68571428571428,1,34-1
4,"(Baucau, [[Timor Oriental]], 3 de febrero el 1948.",Baucau Timor_Oriental de febrero el,5,35,39.6,0,35-0
3,El Cuba (República de Cuba) es un pais na [[America]].,El Cuba es un pais na America,7,35,39.6,0,35-0
2,"Guiwan-es un barrio locao na [[Ciudad de Zamboanga]], [[Filipinas]].",Guiwanes un barrio locao na Ciudad_de_Zamboanga Filipinas,7,35,39.6,0,35-0
1,"La Universidad York (""York University"") ay una universidad fundada na [[1959]].",La Universidad York ay una universidad fundada na,8,35,39.6,0,35-0
0,"Ludwig van Beethoven compositor romantico aleman (Bonn, [[Alemania]], 16 de diciembre de 1770 - Viena, [[Austria]], 26 de marzo de 1827).",Ludwig van Beethoven compositor romantico aleman,6,35,39.6,0,35-0
1,[[Badri Japaridze]] es un georgiano politico.,Badri_Japaridze es un georgiano politico,5,28,39.523809523809526,0,28-0
2,No 8535 fue firmado por el presidente [[[[Fidel Ramos]]]].,No fue firmado por el presidente Fidel_Ramos,7,28,39.523809523809526,1,28-1
3,Maga primero año na [[Filipinas]].,Maga primero año na Filipinas,5,28,39.523809523809526,1,28-1
5,"[[En]] 1992, Paulina protagonizó la telenovela ""Baila Conmigo"".",En Paulina protagonizó la telenovela Baila Conmigo,7,28,39.523809523809526,1,28-1
6,[[Giorgi Vashadze]] es un georgiano politico.,Giorgi_Vashadze es un georgiano politico,5,28,39.523809523809526,0,28-0
0,"In 1963, DYSS Television was launched in [[Cebu]].",In DYSS Television was launched in Cebu,7,28,39.523809523809526,1,28-1
4,Calauag este politicamente dividi na 81 [[barangay]]:,Calauag este politicamente dividi na barangay,6,28,39.523809523809526,1,28-1
3,[[Giga Bokeria]] es un georgiano politico.,Giga_Bokeria es un georgiano politico,5,17,39.5,0,17-0
0,"Dios te salve, [[Maria]]!",Dios te salve Maria,4,17,39.5,0,17-0
1,"El 17 de marzo de [[2000]], 778 miembros del murieron en [[Uganda]].",El de marzo de miembros del murieron en Uganda,9,17,39.5,0,17-0
2,Salome Zurabishvili es un Presidente [[Georgia]].,Salome Zurabishvili es un Presidente Georgia,6,17,39.5,0,17-0
4,El designada codigo postal y [[PSGC]] .. Barangay.,El designada codigo postal y PSGC Barangay,7,17,39.5,0,17-0
6,La [[bandera]] independentista significa: Alborada - Himno del PIP.,La bandera independentista significa Alborada Himno del PIP,8,17,39.5,1,17-1
7,Ya asesina con Climaco del año [[1984]].,Ya asesina con Climaco del año,6,17,39.5,0,17-0
8,El Emiratos Unidos del Arabo en [[Chavacano]] (e.g.,El Emiratos Unidos del Arabo en Chavacano eg,8,17,39.5,0,17-0
5,1992–1997: Su faceta de [[actriz]].,Su faceta de actriz,4,17,39.5,0,17-0
0,"Aquino naci ya el 6 de enero, 1812 en [[Caloocan]].",Aquino naci ya el de enero en Caloocan,8,25,39.4,1,25-1
1,El [[Ciudad de Zamboanga]] tiene 98 maga barangay: Historia de [[Zamboanga]].,El Ciudad_de_Zamboanga tiene maga barangay Historia de Zamboanga,8,25,39.4,0,25-0
2,[[Dipolog City]] es dividido na 21 barangay:,Dipolog_City es dividido na barangay,5,25,39.4,1,25-1
3,Pakistan ay un republica en [[Asia]].,Pakistan ay un republica en Asia,6,25,39.4,1,25-1
4,[[A]] seis de Enero el dia del tres rey.,A seis de Enero el dia del tres rey,9,25,39.4,1,25-1
5,Jeremy Renner (ta nacida el 7 de enero de [[1971]]) es una actor es estadounidense.,Jeremy Renner es una actor es estadounidense,7,25,39.4,2,25-2
15,"Atinginte la Maluku-Insulojn (la [[Spicaj Insuloj]]) [[6an de novembro]], [[1521]], 115 ŝipanoj [[estis]] forlasitaj.",Atinginte la MalukuInsulojn an_de_novembro ŝipanoj estis forlasitaj,7,5,39.333333333333336,3,5-3
14,"[[Y]], sin duda, lo demostró con su vida.",Y sin duda lo demostró con su vida,8,5,39.333333333333336,2,5-2
12,Es el padre de la actual Presidente [[Gloria Macapagal-Arroyo]].,Es el padre de la actual Presidente Gloria_MacapagalArroyo,8,5,39.333333333333336,1,5-1
0,El capital es [[Salto (ciudad)]].,El capital es Salto_,4,4,39.333333333333336,0,4-0
1,[[Sopho Nizharadze]] es un cantante,Sopho_Nizharadze es un cantante,4,4,39.333333333333336,0,4-0
13,Su ciudad ay [[Oklahoma]].,Su ciudad ay Oklahoma,4,5,39.333333333333336,2,5-2
2,"El campus principal está en la [[ciudad de Quezon]], [[Filipinas]].",El campus principal está en la ciudad_de_Quezon Filipinas,8,4,39.333333333333336,1,4-1
11,Está situada en el [[Estado Mérida]] Venezuela.,Está situada en el Estado_Mérida Venezuela,6,5,39.333333333333336,2,5-2
10,[[Apodo]]: El equipo del [[Pueblo]] Merideño.,Apodo El equipo del Pueblo Merideño,6,5,39.333333333333336,2,5-2
9,[[Gvantsa Daraselia]] es un georgiano actriz y modelo.,Gvantsa_Daraselia es un georgiano actriz y modelo,7,5,39.333333333333336,0,5-0
8,Es una de las ciudades [[mas]] importantes del [[Uruguay]].,Es una de las ciudades mas importantes del Uruguay,9,5,39.333333333333336,2,5-2
7,Na 2007 i 2011 es elegida como 55º Presidente del [[Argentina]].,Na i es elegida como º Presidente del Argentina,9,5,39.333333333333336,2,5-2
6,Vene aqui visita Vamos a [[Zamboanga]]!,Vene aqui visita Vamos a Zamboanga,6,5,39.333333333333336,2,5-2
5,[[Anna Netrebko]] (ta nacida el 1971) es un cantante.,Anna_Netrebko es un cantante,4,5,39.333333333333336,0,5-0
4,[[Emilija Kokić]] (ta nacida el 1968) es un cantante de pop y soul.,Emilija_Kokić es un cantante de pop y soul,8,5,39.333333333333336,0,5-0
3,"""The New Era"": [[Segunda]] Separación de [[Marcas]] (2016-presente).",The New Era Segunda Separación de Marcas,7,5,39.333333333333336,2,5-2
2,"La Universidad FUMEC (portugués: ""Universidade Fundação Mineira de Educação e Cultura"") ay una universidad fundada na [[1965]].",La Universidad FUMEC ay una universidad fundada na,8,5,39.333333333333336,2,5-2
1,Amor Prohibido es el álbum de la cantante [[Selena]].,Amor Prohibido es el álbum de la cantante Selena,9,5,39.333333333333336,0,5-0
0,[[Archil Talakvadze]] es un georgiano politico.,Archil_Talakvadze es un georgiano politico,5,5,39.333333333333336,0,5-0
2,El designada codigo postal y [[PSGC]] ..  Enlaces externos.,El designada codigo postal y PSGC Enlaces externos,8,43,39.3,1,43-1
0,[[El Consejo]] ejecutivo y los Consejos de distrito.,El_Consejo ejecutivo y los Consejos de distrito,7,43,39.3,0,43-0
1,Agdangan esta dividido na 12 [[barangay]].,Agdangan esta dividido na barangay,5,43,39.3,0,43-0
3,Manaōag es un migay sa 26 na [[barangay]],Manaōag es un migay sa na barangay,7,43,39.3,0,43-0
4,Thomas DeCarlo Callaway (30 de May de [[1974]]) es una actor es estadounidense.,Thomas DeCarlo Callaway es una actor es estadounidense,8,43,39.3,2,43-2
13,[[Mila Nitich]] es una cantante de Ucrania.,Mila_Nitich es una cantante de Ucrania,6,32,39.25396825396825,3,32-3
25,"Norma Camins-Conti)"" Aire de [[Zamboanga]]<br/> ""(Compositor: Sñr.",Norma CaminsConti Aire de Zamboangabr Compositor Sñr,7,32,39.25396825396825,6,32-6
24,[[Valparaíso]]: asalto al Regimiento Maipo.,Valparaíso asalto al Regimiento Maipo,5,32,39.25396825396825,6,32-6
23,"La Universidad Guglielmo Marconi ( italiano ""Università degli Studi Guglielmo Marconi"") ay una universidad fundada na [[2004]].",La Universidad Guglielmo Marconi ay una universidad fundada na,9,32,39.25396825396825,5,32-5
22,[[Teona Akubardia]] es un georgiano politico.,Teona_Akubardia es un georgiano politico,5,32,39.25396825396825,0,32-0
21,Erineo Maliksi (1938—2021) umuna a politico de las [[Filipinas]].,Erineo Maliksi umuna a politico de las Filipinas,8,32,39.25396825396825,6,32-6
20,Aunque manteniendo [[Christina Aguilera]] como nombre artístico.,Aunque manteniendo Christina_Aguilera como nombre artístico,6,32,39.25396825396825,6,32-6
19,Nuay desgracia qui ta resulta na celebracion del [[Pascua]].,Nuay desgracia qui ta resulta na celebracion del Pascua,9,32,39.25396825396825,6,32-6
18,"FAMOSO ZAMBOANGUEÑO CHAVACANO CANCIONES<br/> ""'(Cantado por Major Chords)""<br/> [[Zamboanga]] Chavacano<br/> ""(compositor: Sñr.",FAMOSO ZAMBOANGUEÑO CHAVACANO CANCIONESbr br Zamboanga Chavacanobr compositor Sñr,9,32,39.25396825396825,4,32-4
17,"[[Éstos]] eran [[San Francisco del Monte]], Novaliches, y Balintawak.",Éstos eran San Francisco del Monte Novaliches y Balintawak,9,32,39.25396825396825,6,32-6
16,"[[Universidad de Colima]], Mejoramiento de la gestión.",Universidad_de_Colima Mejoramiento de la gestión,5,32,39.25396825396825,6,32-6
15,Mientras que en [[Australia]] ocupó el No.,Mientras que en Australia ocupó el No,7,32,39.25396825396825,6,32-6
14,[[Bebe Rexha]] es un cantante,Bebe_Rexha es un cantante,4,32,39.25396825396825,3,32-3
5,Ele vivi ya y trabaja na [[Egipto]] (se cree que na la famosa Biblioteca de Alejandría).,Ele vivi ya y trabaja na Egipto,7,32,39.25396825396825,6,32-6
12,Viva La [[Virgen del Pilar]] y Viva [[Zamboanga]].,Viva La Virgen_del_Pilar y Viva Zamboanga,6,32,39.25396825396825,6,32-6
11,"[[Rafael Gutiérrez Villalobos]] (Cuauhtémoc, Colima, México,8 de enero de 1956) también conocido como Rafa Medina.",Rafael_Gutiérrez_Villalobos también conocido como Rafa Medina,6,32,39.25396825396825,2,32-2
10,"El campus principa ay en la Belo Horizonte, [[Brasil]].",El campus principa ay en la Belo Horizonte Brasil,9,32,39.25396825396825,1,32-1
9,"El campus principa ay en la Goiânia, Goiás, [[Brasil]].",El campus principa ay en la Goiânia Goiás Brasil,9,32,39.25396825396825,1,32-1
8,"Sri Lanka (ශ්‍රී ලංකා ප්‍රජාතාන්ත්‍රික සමාජවාදී ජනරජය, ""Sri Lankā Prajathanthrika Samajavadi Janarajaya"", இலங்கை ஜனநாயக சோசலிச குடியரசு, ""Ilaṅkai caṉanāyaka cōṣalisak Kuṭiyarasu"") es un pais insular de [[Asia]].",Sri Lanka es un pais insular de Asia,8,32,39.25396825396825,3,32-3
7,Dättlikon es un pueblo [[Suiza]].,Dättlikon es un pueblo Suiza,5,32,39.25396825396825,3,32-3
6,[[Tariel Nakaidze]] es un georgiano politico.,Tariel_Nakaidze es un georgiano politico,5,32,39.25396825396825,0,32-0
27,"Diosdado Macapagal y Pangan (nacido el 28 de septiembre de 1910 y muerto el 21 de abril de [[1997]]), fue un político filipino.",Diosdado Macapagal y Pangan fue un político filipino,8,32,39.25396825396825,6,32-6
4,[[Billie Eilish]] es un cantante,Billie_Eilish es un cantante,4,32,39.25396825396825,3,32-3
3,El designada codigo postal y [[PSGC]] .,El designada codigo postal y PSGC,6,32,39.25396825396825,6,32-6
2,[[Sopho Khalvashi]] es un cantante,Sopho_Khalvashi es un cantante,4,32,39.25396825396825,3,32-3
0,[[Irakli Zarkua]] es un georgiano politico.,Irakli_Zarkua es un georgiano politico,5,32,39.25396825396825,0,32-0
26,Vuelta al [[mundo]] de la música.,Vuelta al mundo de la música,6,32,39.25396825396825,6,32-6
1,[[Cartel de Santa]] ay un banda na rap,Cartel_de_Santa ay un banda na rap,6,32,39.25396825396825,6,32-6
23,Anno [[1983]] Benignus Aquinas occisus res nova erupit anno 1986.,Anno Benignus Aquinas occisus res nova erupit anno,8,40,39.154022988505744,3,40-3
14,Ese órgano externo es el [[Tribunal de Cuentas]] de la [[Union]] (TCU).,Ese órgano externo es el Tribunal_de_Cuentas de la Union,9,40,39.154022988505744,3,40-3
29,"   na región de [[Luzon]], .",na región de Luzon,4,40,39.154022988505744,3,40-3
28,En el año 1549 se fundó la ciudad de [[Salvador]].,En el año se fundó la ciudad de Salvador,9,40,39.154022988505744,3,40-3
27,"En [[1968]], Mizuki escribi ya maga canciones.",En Mizuki escribi ya maga canciones,6,40,39.154022988505744,3,40-3
26,"La probinsya toma su nombre del isla mayor, [[Palawan]].",La probinsya toma su nombre del isla mayor Palawan,9,40,39.154022988505744,3,40-3
25,Las Siete Maravillas Naturales de [[Venezuela]].,Las Siete Maravillas Naturales de Venezuela,6,40,39.154022988505744,3,40-3
24,[[Vakhtang Kikabidze]] es un georgiano actriz y cantante,Vakhtang_Kikabidze es un georgiano actriz y cantante,7,40,39.154022988505744,1,40-1
22,"Capital, [[Montevideo ciudad]], superficie , 176220 km².",Capital Montevideo_ciudad superficie km²,4,40,39.154022988505744,3,40-3
21,Ele ya gradua como valedictorian na clase del año [[1964]].,Ele ya gradua como valedictorian na clase del año,9,40,39.154022988505744,3,40-3
20,Hay poco [[metano]] y [[petróleo]].,Hay poco metano y petróleo,5,40,39.154022988505744,3,40-3
19,Amsterdam es el ciudad capital del [[Holanda]].,Amsterdam es el ciudad capital del Holanda,7,40,39.154022988505744,3,40-3
18,"Claudio Ptolomeo, na griego, Κλαύδιος Πτολεμαῖος, Klaudios Ptolemaios; (Tolemaida, Tebaida, c. [[100]] – Canope, c. 170).",Claudio Ptolomeo na griego Κλαύδιος Πτολεμαῖος Klaudios Ptolemaios,8,40,39.154022988505744,2,40-2
16,"El Suiza (""Schweizerische Eidgenossenschaft"", ""Confédération suisse"", ""Confederazione Svizzera"", ""Confederaziun svizra"", ""Confoederatio Helvetica"") amo un estado situada na [[Europa]].",El Suiza amo un estado situada na Europa,8,40,39.154022988505744,3,40-3
15,Temprano Desarollo del Corazon del [[Gente]].,Temprano Desarollo del Corazon del Gente,6,40,39.154022988505744,3,40-3
17,[[Y]] [[dar]] attencion a todas las asignaturas.,Y dar attencion a todas las asignaturas,7,40,39.154022988505744,3,40-3
13,"Su primero de el banda ya se llama ""[[Transilvania]]"".",Su primero de el banda ya se llama Transilvania,9,40,39.154022988505744,3,40-3
6,La Boriqueña  Autora:   Lolita [[Rodriguez de Tio]] [[Otra]] version:,La Boriqueña Autora Lolita Rodriguez_de_Tio Otra version,7,40,39.154022988505744,0,40-0
0,Censo del año [[2005]]: 1.485 habitantes,Censo del año habitantes,4,40,39.154022988505744,3,40-3
1,Goran Višnjić (ta nacida el 9 de September de [[1972]]) es una actor es estadounidense.,Goran Višnjić es una actor es estadounidense,7,40,39.154022988505744,3,40-3
2,Zviad Gamsakhurdia Presidente [[Georgia]] (1991-1992).,Zviad Gamsakhurdia Presidente Georgia,4,40,39.154022988505744,3,40-3
3,[[Burdeos]] esta politicamente se divide na 14 [[barangay]].,Burdeos esta politicamente se divide na barangay,7,40,39.154022988505744,3,40-3
12,"Vamos [[A]] [[Zamboanga]]<br/> ""(Compositora: Sñra.",Vamos A Zamboangabr Compositora Sñra,5,40,39.154022988505744,3,40-3
5,[[Filipino]] o El [[Filipino]] también quiere decir:,Filipino o El Filipino también quiere decir,7,40,39.154022988505744,3,40-3
4,El [[Ottawa]] su capital.,El Ottawa su capital,4,40,39.154022988505744,3,40-3
7,[[Come]] y duerme mucho.,Come y duerme mucho,4,40,39.154022988505744,3,40-3
8,[[Mariam Kvrivishvili]] es un georgiano politico.,Mariam_Kvrivishvili es un georgiano politico,5,40,39.154022988505744,1,40-1
9,Amália Rodrigues fue un cantora de [[fado]] de [[Portugal]].,Amália Rodrigues fue un cantora de fado de Portugal,9,40,39.154022988505744,3,40-3
10,Yo duerme solas en mi [[cuarto]].,Yo duerme solas en mi cuarto,6,40,39.154022988505744,3,40-3
11,[[Zaza Lominadze]] es un georgiano politico.,Zaza_Lominadze es un georgiano politico,5,40,39.154022988505744,1,40-1
6,[[Aleko Elisashvili]] es un georgiano politico.,Aleko_Elisashvili es un georgiano politico,5,10,39.10952380952381,2,10-2
14,No hay igual canaton na otro parte del [[Filipinas]].,No hay igual canaton na otro parte del Filipinas,9,10,39.10952380952381,2,10-2
20,"Bobit Navarro)"" Malo [[Mucho]] [[Vicio]]<br/> ""(Compositor: Sniffing jnv.",Bobit Navarro Malo Mucho Viciobr Compositor Sniffing jnv,8,10,39.10952380952381,4,10-4
19,"Padre Bill Kreutz, [[S.J.]]",Padre Bill Kreutz SJ,4,10,39.10952380952381,2,10-2
18,"Johann Sebastian Bach compositor barroco aleman (Eisenach, [[Alemania]], 31 de marzo de 1685 - Leipzig, [[Alemania]], 28 de julio de 1750).",Johann Sebastian Bach compositor barroco aleman,6,10,39.10952380952381,2,10-2
17,Es semejante al National Mall en Washington D.C. [[Complejo Cultural de la República]].,Es semejante al National Mall en Washington DC Complejo_Cultural_de_la_República,9,10,39.10952380952381,3,10-3
16,Polonia es una maga estado situada en [[Europa]].,Polonia es una maga estado situada en Europa,8,10,39.10952380952381,1,10-1
15,El capital es [[Madrid]].,El capital es Madrid,4,10,39.10952380952381,2,10-2
7,"El 30 de junio de [[2006]], su divorcio se finalizó.",El de junio de su divorcio se finalizó,8,10,39.10952380952381,2,10-2
2,"[[Papua Nueva Guinea]] (""[[Independent State of Papua New Guinea]]"", ""[[Independen]] Stet bilong [[Papua Niugini]]"", ""Papua Niu Gini"") es un pais na Oceania.",Papua_Nueva_Guinea es un pais na Oceania,6,10,39.10952380952381,2,10-2
13,El Malasia es un el mundo en [[Asia]].,El Malasia es un el mundo en Asia,8,10,39.10952380952381,2,10-2
8,Italia es una maga estado situada en [[Europa]].,Italia es una maga estado situada en Europa,8,10,39.10952380952381,1,10-1
10,"([[Roma]], [[Italia]], 12/13 de julio de 100 a.",Roma Italia de julio de a,6,10,39.10952380952381,2,10-2
11,"), na de ele libro Utsukushii [[Okinawa]] no Kotoba (美しい沖縄の方言; ""El maga bonito palabra de okinawano""; ISBN 4-905784-19-0).",na de ele libro Utsukushii Okinawa no Kotoba,8,10,39.10952380952381,2,10-2
12,Su capital es Springfield y su ciudad es [[Chicago]].,Su capital es Springfield y su ciudad es Chicago,9,10,39.10952380952381,2,10-2
9,1992-1994: Entre a [[Mi]] [[Mundo]] y Amor Prohibido.,Entre a Mi Mundo y Amor Prohibido,7,10,39.10952380952381,2,10-2
0,"Si Inma Cuesta (Valencia, [[España]], 25 de junio de 1980) amo un ""actress"" de [[España]].",Si Inma Cuesta amo un actress de España,8,10,39.10952380952381,2,10-2
1,Mikheil Saakashvili es un Presidente [[Georgia]] (2004-2013).,Mikheil Saakashvili es un Presidente Georgia,6,10,39.10952380952381,2,10-2
3,Casa [[Natal]] de Bolívar.,Casa Natal de Bolívar,4,10,39.10952380952381,2,10-2
4,Aquino naci ya el 6 de enero de 1812 en [[Caloocan]].,Aquino naci ya el de enero de en Caloocan,9,10,39.10952380952381,2,10-2
5,La geografía del [[estado Mérida]] se describe a continuación: Hidrografía.,La geografía del estado_Mérida se describe a continuación Hidrografía,9,10,39.10952380952381,0,10-0
4,[[Levan Khabeishvili]] es un georgiano politico.,Levan_Khabeishvili es un georgiano politico,5,30,39.1,0,30-0
1,"Official Filing on June 22, 1962, the [[Philippine]] claim over Saba.",Official Filing on June the Philippine claim over Saba,9,30,39.1,1,30-1
3,durante el [[Boom]] Petrolero de los años setenta.,durante el Boom Petrolero de los años setenta,8,30,39.1,0,30-0
0,Alaminos es un migay sa 39 na [[barangay]].,Alaminos es un migay sa na barangay,7,30,39.1,0,30-0
2,Es el presidente de [[la Republica]] que las promulga.,Es el presidente de la_Republica que las promulga,8,30,39.1,0,30-0
0,[[Goga Barbakadze]] es un georgiano actriz,Goga_Barbakadze es un georgiano actriz,5,41,38.85375494071146,1,41-1
1,Andrew Garfield (ta nacida el 20 de agosto de [[1983]]) es una actor es estadounidense.,Andrew Garfield es una actor es estadounidense,7,41,38.85375494071146,1,41-1
2,Jomalig es subdividido en maga 5 [[barangay]].,Jomalig es subdividido en maga barangay,6,41,38.85375494071146,1,41-1
3,  El [[Region de Ilocos]] amo un region del [[Filipinas]].,El Region_de_Ilocos amo un region del Filipinas,7,41,38.85375494071146,1,41-1
8,Na cruze Basilan Strait al norte de [[Ciudad de Zamboanga]].,Na cruze Basilan Strait al norte de Ciudad_de_Zamboanga,8,41,38.85375494071146,1,41-1
4,Manuel Dalipe (1984-1986) 12.Rustico Valera (1986-1987) 13/ [[Julio Cesar]] Climaco (1987) 14.,Manuel Dalipe Rustico Valera Julio_Cesar Climaco,6,41,38.85375494071146,1,41-1
5,La ciudad se abarca actualmente de [[Brgy.,La ciudad se abarca actualmente de Brgy,7,41,38.85375494071146,1,41-1
6,"El palabra ""Matematica"" ya viene del [[Griego]] ""μάθημα"" (máthema).",El palabra Matematica ya viene del Griego μάθημα,8,41,38.85375494071146,1,41-1
7,Si Kolinda Grabar-Kitarović fue presidente del [[Croacia]].,Si Kolinda GrabarKitarović fue presidente del Croacia,7,41,38.85375494071146,1,41-1
13,La iglesia principal está dedicada a San Pedro Apóstol ([[1956]]).,La iglesia principal está dedicada a San Pedro Apóstol,9,41,38.85375494071146,1,41-1
9,"Esta área cuenta con aproximadamente 3,2 millones de habitantes (IBGE- [[2005]]).",Esta área cuenta con aproximadamente millones de habitantes,8,41,38.85375494071146,0,41-0
10,"Osijek es un ciudad situado na Slavonija region, [[Croacia]].",Osijek es un ciudad situado na Slavonija region Croacia,9,41,38.85375494071146,1,41-1
11,Dale kanamon el [[pan]] para cada día.,Dale kanamon el pan para cada día,7,41,38.85375494071146,1,41-1
12,Persona [[más]] joven en ganar un Grammy.,Persona más joven en ganar un Grammy,7,41,38.85375494071146,1,41-1
14,El capitolio en [[La Habana]].,El capitolio en La_Habana,4,41,38.85375494071146,1,41-1
15,Ele es el hija del antes presidente [[Diosdado Macapagal]].,Ele es el hija del antes presidente Diosdado_Macapagal,8,41,38.85375494071146,1,41-1
16,[[El Puerto de Santa María]] tiene 2 aeropuertos cercanos:,El_Puerto_de_Santa_María tiene aeropuertos cercanos,4,41,38.85375494071146,1,41-1
17,"¡[[O]], bueno ñga, que topá rayo con ele!",¡O bueno ñga que topá rayo con ele,8,41,38.85375494071146,1,41-1
18,menor en [[Corea del Norte]] que en [[Corea del Sur]].,menor en Corea_del_Norte que en Corea del Sur,8,41,38.85375494071146,1,41-1
19,Dos o tres miembro del [[banda]] ta toca cilindro.,Dos o tres miembro del banda ta toca cilindro,9,41,38.85375494071146,1,41-1
20,Por casa muy estricto to grand-grand Lola [[Turing]].,Por casa muy estricto to grandgrand Lola Turing,8,41,38.85375494071146,1,41-1
21,La maga universidad es dirigida por [[las]] autoridades:  Himno.,La maga universidad es dirigida por las autoridades Himno,9,41,38.85375494071146,1,41-1
22,[[La]] construcción de la nueva capital.,La construcción de la nueva capital,6,41,38.85375494071146,1,41-1
15,El [[concejo]] posee más poder que el alcalde.,El concejo posee más poder que el alcalde,8,24,38.78947368421053,3,24-3
17,El 31 de abril de [[1981]] nace su hija Laura.,El de abril de nace su hija Laura,8,24,38.78947368421053,3,24-3
18,"Mexicanos (en Espaniol: ""Pueblo mexicano"") son habitans de [[México]].",Mexicanos son habitans de México,5,24,38.78947368421053,3,24-3
16,Tengo un poste con luz imprente de mi [[cuarto]].,Tengo un poste con luz imprente de mi cuarto,9,24,38.78947368421053,3,24-3
14,"Singapur (Republic of Singapore, ""Republik Singapura"", 新加坡共和国, ""Xīnjīapō Gònghéguó"", சிங்கப்பூர குடியரசு, ""Siṅkappūr Kuṭiyarasu"") es un pais insular de [[Asia]].",Singapur es un pais insular de Asia,7,24,38.78947368421053,3,24-3
8,[[Natalia Oreiro]] es una cantante de [[Uruguay]].,Natalia_Oreiro es una cantante de Uruguay,6,24,38.78947368421053,1,24-1
0,Nación constituyente este del estado soberano del [[Dinamarca]].,Nación constituyente este del estado soberano del Dinamarca,8,24,38.78947368421053,0,24-0
2,"Paraiso]], [[Paltok]], Mariblu, Damayan y Del Monte.",Paraiso Paltok Mariblu Damayan y Del Monte,7,24,38.78947368421053,3,24-3
3,[[Categoría:Archipelago]] [[Categoría:Terminos de Geografia]],CategoríaArchipelago CategoríaTerminos de Geografia,4,24,38.78947368421053,3,24-3
5,Regreso de la [[familia]] a [[España]].,Regreso de la familia a España,6,24,38.78947368421053,3,24-3
6,[[Nona Mamulashvili]] es un georgiano politico.,Nona_Mamulashvili es un georgiano politico,5,24,38.78947368421053,2,24-2
7,[[Shalva Shavgulidze]] es un georgiano politico.,Shalva_Shavgulidze es un georgiano politico,5,24,38.78947368421053,2,24-2
4,"Na [[1960]], convirte ya oficialmente en la capital de Brasil.",Na convirte ya oficialmente en la capital de Brasil,9,24,38.78947368421053,3,24-3
9,"On December 14, 2018, [[GMA Network's]] founding chairman Atty.",On December GMA_Networks founding chairman Atty,6,24,38.78947368421053,3,24-3
11,[[Tayanna]] es una cantante de Ucrania.,Tayanna es una cantante de Ucrania,6,24,38.78947368421053,1,24-1
13,[[EL]] ORDEN [[DE]] LOS PLANETAS DEL SISTEMA SOLAR.,EL ORDEN DE LOS PLANETAS DEL SISTEMA SOLAR,8,24,38.78947368421053,3,24-3
10,[[Kakha Kuchava]] es un georgiano politico.,Kakha_Kuchava es un georgiano politico,5,24,38.78947368421053,2,24-2
12,¿[[Y]] cosa di jasé Paulita?,¿Y cosa di jasé Paulita,5,24,38.78947368421053,3,24-3
1,Un professor en la Universidad de [[Pilipinas]].,Un professor en la Universidad de Pilipinas,7,24,38.78947368421053,3,24-3
32,Ella le acompañó en el exilio e [[1980]].,Ella le acompañó en el exilio e,7,44,38.6693657219973,3,44-3
4,[[Mega Manila]] accounts 49 percent of total [[TV]] households.,Mega_Manila accounts percent of total TV households,7,44,38.6693657219973,3,44-3
35,Incluso hubo una cumbre Norte-Sur histórica en junio de [[2000]].,Incluso hubo una cumbre NorteSur histórica en junio de,9,44,38.6693657219973,6,44-6
8,Esperanto es un artificial lenguaje inventada por [[L. L. Zamenhof]] na 1887.,Esperanto es un artificial lenguaje inventada por L_L_Zamenhof na,9,44,38.6693657219973,1,44-1
7,"Su Estado, la [[República del Perú]], es una república presidencialista.",Su Estado la República_del_Perú es una república presidencialista,8,44,38.6693657219973,0,44-0
